time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-03-09T00:49:57.220Z,-9.3083,115.2523,40.93,4.2,mb,,78,1.369,1.48,us,usc000n5pm,2014-05-15T02:23:47.000Z,"56 km S of Nusa Dua, Indonesia",earthquake,,7.4,0.11,25,reviewed,us,us
2014-03-03T15:15:33.220Z,-9.5905,117.6359,58.3,4.4,mb,,103,5.007,1.06,us,usc000nady,2014-05-13T21:36:50.000Z,"123 km S of Sumbawa Besar, Indonesia",earthquake,,7.9,0.13,17,reviewed,us,us
2014-03-03T15:14:22.420Z,-9.4487,117.6954,69.16,4.4,mb,,70,3.633,0.69,us,usb000mzzj,2014-05-13T21:36:50.000Z,"109 km SSE of Sumbawa Besar, Indonesia",earthquake,,5.8,0.092,34,reviewed,us,us
2014-02-23T21:21:15.390Z,-9.8174,117.9568,33.74,5,mb,,36,3.988,0.76,us,usc000mx2c,2014-05-07T00:03:08.000Z,"152 km SSW of Dompu, Indonesia",earthquake,,3.6,0.062,83,reviewed,us,us
2013-12-19T06:05:14.020Z,-10.6386,116.3805,40.81,4.4,mb,,100,3.077,0.81,us,usc000lvnr,2014-02-27T21:37:22.000Z,"214 km S of Lembar, Indonesia",earthquake,,9.6,0.154,,reviewed,us,us
2013-12-04T19:58:34.720Z,-10.2692,115.5366,38.37,4.4,mb,,82,2.249,1.07,us,usb000lcrh,2014-02-15T01:32:09.000Z,"165 km SSE of Nusa Dua, Indonesia",earthquake,,7.4,0.203,,reviewed,us,us
2013-11-08T00:16:48.700Z,-9.037,117.8047,64.81,4.6,mb,,91,3.654,0.88,us,usb000kuek,2014-01-17T00:29:11.000Z,"73 km SE of Sumbawa Besar, Indonesia",earthquake,,7,0.173,,reviewed,us,us
2013-10-15T12:50:13.020Z,-9.764,114.9424,8.47,4.9,mb,,32,1.503,1.07,us,usb000kiy7,2022-07-26T02:36:14.557Z,"110 km SSW of Jimbaran, Indonesia",earthquake,,3.2,0.08,,reviewed,us,us
2013-10-15T12:49:20.220Z,-9.737,114.7564,9.82,4.9,mb,,28,1.393,1.22,us,usb000kdmg,2022-07-25T23:40:54.781Z,"113 km SSW of Jimbaran, Indonesia",earthquake,,2.3,0.064,,reviewed,us,us
2013-10-13T07:53:58.860Z,-9.1848,117.1783,98.57,4,mb,,57,3.073,0.87,us,usb000kc73,2013-12-24T01:43:00.000Z,"80 km SSW of Sumbawa Besar, Indonesia",earthquake,,8.9,0.232,,reviewed,us,us
2013-09-23T15:12:55.000Z,-9.8648,115.9595,39.88,5.2,mb,,30,2.259,1.14,us,usb000jxzt,2022-08-06T17:54:32.061Z,"126 km S of Lembar, Indonesia",earthquake,,4.4,0.067,,reviewed,us,us
2013-08-22T18:58:36.720Z,-10.5342,114.3361,10,5.1,mb,,40,2.058,0.81,us,usb000j9u3,2013-10-25T20:09:42.000Z,"212 km SSW of Jimbaran, Indonesia",earthquake,,1.7,0.075,,reviewed,us,us
2013-05-21T04:24:35.720Z,-9.052,115.726,100.9,4.1,mb,18,96,,1.1,us,usp000k0uv,2014-11-07T01:50:52.119Z,"52 km SW of Lembar, Indonesia",earthquake,,9.9,,5,reviewed,us,us
2013-05-01T20:02:31.620Z,-10.665,114.156,33.2,4.4,mb,41,131.9,,0.78,us,usp000k0hk,2014-11-07T01:50:42.945Z,"234 km SSW of Jimbaran, Indonesia",earthquake,,15,,15,reviewed,us,us
2013-04-07T00:29:04.260Z,-9.587,114.115,57.2,4.3,mb,41,66.8,,0.54,us,us2013nscx,2014-11-07T01:50:31.478Z,"129 km S of Muncar, Indonesia",earthquake,,4.1,,10,reviewed,us,us
2013-03-17T11:49:28.370Z,-9.786,115.906,59,4.1,mb,26,81,,1.22,us,usp000jzt1,2014-11-07T01:50:21.174Z,"118 km S of Lembar, Indonesia",earthquake,,5.8,,7,reviewed,us,us
2013-03-05T10:22:15.950Z,-9.363,116.194,79.6,4.4,mb,40,75.1,,0.89,us,usc000fgc7,2014-11-07T01:50:17.933Z,"71 km S of Lembar, Indonesia",earthquake,,5.6,,19,reviewed,us,us
2013-02-27T07:31:43.880Z,-9.723,114.233,32,4.3,mb,40,73.2,,1.17,us,usp000jzjj,2014-11-07T01:50:12.327Z,"143 km S of Muncar, Indonesia",earthquake,,15.9,,7,reviewed,us,us
2013-01-11T07:47:44.830Z,-9.275,115.063,59.1,4.3,mb,51,103.1,,1.12,us,usp000jy7q,2015-03-24T01:37:22.520Z,"54 km SSW of Jimbaran, Indonesia",earthquake,,8.9,,7,reviewed,us,us
2012-12-08T14:30:38.190Z,-9.692,114.24,35,4.2,mb,43,89.2,,1.08,us,usp000jwph,2014-11-07T01:49:34.444Z,"139 km S of Muncar, Indonesia",earthquake,,,,2,reviewed,us,us
2012-10-04T03:51:34.820Z,-10.632,114.035,10,4.8,mb,125,30.9,,0.95,us,usp000jtgw,2014-11-07T01:49:02.331Z,"238 km SSW of Jimbaran, Indonesia",earthquake,,,,29,reviewed,us,us
2012-09-21T02:52:21.610Z,-10.7,114.137,10,4,mb,11,198.6,,0.66,us,usp000jsn7,2014-11-07T01:48:53.322Z,"239 km SSW of Jimbaran, Indonesia",earthquake,,,,1,reviewed,us,us
2012-09-21T02:14:51.320Z,-10.827,114.004,18.9,4.5,mb,58,67.6,,0.81,us,usp000jsn3,2014-11-07T01:48:53.313Z,"258 km SSW of Jimbaran, Indonesia",earthquake,,13.5,,14,reviewed,us,us
2012-09-19T13:18:13.570Z,-10.362,114.389,5.9,4.4,mb,17,167.7,,0.71,us,usp000jsk6,2014-11-07T01:48:52.888Z,"193 km SSW of Jimbaran, Indonesia",earthquake,,26.1,,2,reviewed,us,us
2012-09-18T06:42:24.720Z,-10.749,114.022,10,4.8,mb,170,56.9,,0.99,us,usp000jsh9,2014-11-07T01:48:52.630Z,"249 km SSW of Jimbaran, Indonesia",earthquake,,,,30,reviewed,us,us
2012-09-17T20:28:31.690Z,-10.594,114.043,24,4.3,mb,11,205.6,,0.52,us,usp000jsgk,2014-11-07T01:48:52.462Z,"234 km SSW of Jimbaran, Indonesia",earthquake,,51.4,,2,reviewed,us,us
2012-09-14T00:20:11.990Z,-10.552,114.225,10,4.4,mb,17,156.4,,1.22,us,usp000js9w,2014-11-07T01:48:51.408Z,"220 km SSW of Jimbaran, Indonesia",earthquake,,,,5,reviewed,us,us
2012-09-09T03:30:27.390Z,-10.698,114.04,21.8,4.4,mb,37,60.9,,0.97,us,usp000js15,2014-11-07T01:48:49.504Z,"244 km SSW of Jimbaran, Indonesia",earthquake,,16.1,,9,reviewed,us,us
2012-08-26T09:19:32.330Z,-10.028,116.843,41.1,4.2,mb,22,69.8,,1.35,us,usp000jqrk,2014-11-07T01:48:37.334Z,"159 km SSE of Praya, Indonesia",earthquake,,12.9,,10,reviewed,us,us
2012-08-18T06:55:39.970Z,-9.137,114.198,90.7,4.3,mb,67,59.2,,1.04,us,usp000jqeu,2014-11-07T01:48:35.365Z,"79 km S of Muncar, Indonesia",earthquake,,5.3,,13,reviewed,us,us
2012-07-05T18:54:52.940Z,-10.885,116.984,35,4.7,mb,13,132.5,,0.66,us,usp000jnnh,2014-11-07T01:48:16.531Z,"253 km SSE of Praya, Indonesia",earthquake,,,,3,reviewed,us,us
2012-02-14T07:06:08.080Z,-9.609,117.541,57.5,4.3,mb,57,69.4,,1.31,us,usp000jexc,2014-11-07T01:47:01.138Z,"124 km S of Sumbawa Besar, Indonesia",earthquake,,7.9,,16,reviewed,us,us
2012-01-28T02:14:28.050Z,-10.176,116.285,26.2,4.1,mb,12,172.2,,0.48,us,usp000je2a,2014-11-07T01:46:51.118Z,"161 km S of Lembar, Indonesia",earthquake,,22.4,,1,reviewed,us,us
2012-01-27T17:16:25.930Z,-10.369,116.013,7,5.1,mb,114,42.4,,1.03,us,usp000je1q,2014-11-07T01:46:50.948Z,"181 km S of Lembar, Indonesia",earthquake,,12.4,,62,reviewed,us,us
2011-12-17T05:23:32.660Z,-10.928,114.821,20.5,4.2,mb,29,99,,0.8,us,usp000jc9t,2014-11-07T01:46:34.985Z,"239 km S of Jimbaran, Indonesia",earthquake,,14.5,,7,reviewed,us,us
2011-11-06T04:13:46.410Z,-9.275,114.13,57.9,4.4,mb,29,88.4,,0.8,us,usp000jads,2014-11-07T01:46:18.310Z,"95 km SSW of Muncar, Indonesia",earthquake,,6.9,,9,reviewed,us,us
2011-10-13T07:52:45.370Z,-9.43,114.527,35,4.9,mwc,180,27,,1.17,us,usp000j99r,2015-03-24T02:00:02.049Z,"99 km SW of Jimbaran, Indonesia",earthquake,,,,,reviewed,us,gcmt
2011-10-13T03:16:30.160Z,-9.35,114.587,39,6.1,mww,456,18.4,,1.07,us,usp000j99g,2022-04-08T22:07:54.730Z,"88 km SW of Jimbaran, Indonesia",earthquake,,,,,reviewed,us,us
2011-09-21T19:52:30.710Z,-9.587,117.82,46.2,5.2,mwc,120,45.7,,1.18,us,usp000j8cc,2015-03-24T02:04:12.417Z,"128 km SSE of Sumbawa Besar, Indonesia",earthquake,,4.6,,,reviewed,us,gcmt
2011-09-12T03:47:47.610Z,-9.768,117.743,63.8,4.4,mb,31,70.9,,1.21,us,usp000j7y0,2014-11-07T01:45:52.955Z,"145 km SSE of Sumbawa Besar, Indonesia",earthquake,,8.5,,4,reviewed,us,us
2011-05-24T04:51:39.790Z,-10.577,117.199,21.1,4.8,mb,54,99.5,,1.2,us,usp000j24d,2014-11-07T01:44:54.651Z,"230 km SSE of Praya, Indonesia",earthquake,,15,,17,reviewed,us,us
2011-05-12T14:33:10.830Z,-9.881,114.073,35,4.2,mb,19,119.7,,1.46,us,usp000j1fw,2014-11-07T01:44:49.974Z,"162 km S of Muncar, Indonesia",earthquake,,,,3,reviewed,us,us
2011-04-15T11:59:11.870Z,-9.714,114.011,39.3,4.8,mb,70,43.1,,0.97,us,usp000j00e,2014-11-07T01:44:33.758Z,"146 km SSW of Muncar, Indonesia",earthquake,,5.1,,19,reviewed,us,us
2011-04-15T08:38:16.130Z,-9.633,114.13,59.7,4.4,mb,34,46.7,,0.91,us,usp000j001,2014-11-07T01:44:33.714Z,"134 km S of Muncar, Indonesia",earthquake,,6.7,,9,reviewed,us,us
2011-04-04T23:11:04.000Z,-9.251,114.008,61.1,4.6,mb,53,145,,0.99,us,usp000hz9c,2014-11-07T01:44:28.458Z,"96 km S of Gambiran Satu, Indonesia",earthquake,,,,13,reviewed,us,us
2011-03-23T00:07:32.810Z,-9.39,114.019,52.6,4.8,mwr,114,56.7,,1.05,us,usp000hybd,2022-07-19T09:59:05.446Z,"111 km S of Gambiran Satu, Indonesia",earthquake,,4.7,,,reviewed,us,us
2011-03-06T11:27:09.630Z,-10.882,116.284,35,4,mb,17,185.1,,0.79,us,usp000hvee,2014-11-07T01:43:52.159Z,"239 km S of Lembar, Indonesia",earthquake,,,,5,reviewed,us,us
2011-02-20T00:47:09.250Z,-9.965,116.268,43.2,4,mb,12,172.5,,1.37,us,usp000husj,2014-11-07T01:43:41.452Z,"138 km S of Lembar, Indonesia",earthquake,,15.6,,3,reviewed,us,us
2011-02-01T00:04:21.830Z,-10.598,114.304,35,4.2,mb,15,184.5,,0.87,us,usp000htxe,2014-11-07T01:43:33.052Z,"220 km SSW of Jimbaran, Indonesia",earthquake,,,,7,reviewed,us,us
2010-12-04T23:52:19.170Z,-9.06,116.744,5.5,4.1,mb,17,92.3,,0.64,us,usp000hqhc,2014-11-07T01:43:04.350Z,"62 km S of Labuan Lombok, Indonesia",earthquake,,10.6,,5,reviewed,us,us
2010-12-04T00:54:21.420Z,-9.669,117.031,17.9,4.3,mb,15,154.8,,0.96,us,usp000hqfv,2014-11-07T01:43:03.796Z,"135 km SSE of Labuan Lombok, Indonesia",earthquake,,13.6,,5,reviewed,us,us
2010-06-24T12:08:52.480Z,-10.371,117.511,35,4.7,mb,30,55.2,,1.23,us,usp000heff,2014-11-07T01:41:43.934Z,"207 km S of Sumbawa Besar, Indonesia",earthquake,,,,7,reviewed,us,us
2010-06-22T10:46:00.910Z,-10.188,116.579,44,4.4,mb,33,99.7,,0.94,us,usp000heck,2014-11-07T01:41:43.522Z,"167 km SSE of Praya, Indonesia",earthquake,,,,8,reviewed,us,us
2010-05-04T04:09:31.730Z,-9,117.388,47.4,4.2,mb,22,79.5,,1.29,us,usp000hc9x,2014-11-07T01:41:26.502Z,"56 km S of Sumbawa Besar, Indonesia",earthquake,,11.4,,3,reviewed,us,us
2010-04-15T04:01:44.170Z,-10.852,115.492,29.9,4.1,mb,20,103.4,,0.5,us,usp000hbdr,2014-11-07T01:41:16.357Z,"228 km S of Nusa Dua, Indonesia",earthquake,,19.2,,4,reviewed,us,us
2009-12-31T02:17:14.160Z,-9.457,117.709,75.9,4.5,mb,38,89.4,,1,us,usp000h5hr,2014-11-07T01:40:20.334Z,"111 km SSE of Sumbawa Besar, Indonesia",earthquake,,15.8,,13,reviewed,us,us
2009-09-19T02:40:12.050Z,-9.214,115.685,84,4.2,mb,52,41.1,,1.06,us,usp000h1nd,2022-07-15T17:48:30.406Z,"67 km SE of Nusa Dua, Indonesia",earthquake,,6.4,,14,reviewed,us,us
2009-09-18T23:06:57.720Z,-9.138,115.593,79,5.7,mwc,375,24,,1.09,us,usp000h1n7,2023-03-15T22:25:22.483Z,"54 km SE of Nusa Dua, Indonesia",earthquake,,4.8,,,reviewed,us,us
2009-06-25T12:52:21.470Z,-9.288,116.937,72,4.3,mb,15,146.8,,1.03,us,usp000gykf,2014-11-07T01:39:11.654Z,"92 km SSE of Labuan Lombok, Indonesia",earthquake,,8.6,,2,reviewed,us,us
2009-01-20T21:09:36.010Z,-10.613,115.067,35,4.5,mb,47,78.6,,0.84,us,usp000gsx3,2014-11-07T01:38:13.965Z,"201 km S of Nusa Dua, Indonesia",earthquake,,,,9,reviewed,us,us
2009-01-20T12:34:34.050Z,-10.685,115.025,30.9,5.1,mb,70,46.2,,1.26,us,usp000gswp,2014-11-07T01:38:13.926Z,"209 km S of Nusa Dua, Indonesia",earthquake,,,,29,reviewed,us,us
2008-11-03T10:37:42.980Z,-9.116,116.909,63.5,4.6,mb,16,142,,1.25,us,usp000gmuq,2014-11-07T01:37:40.298Z,"73 km SSE of Labuan Lombok, Indonesia",earthquake,,20.5,,3,reviewed,us,us
2008-10-24T11:05:23.170Z,-10.332,116.222,35,4,mb,16,148.2,,1.26,us,usp000gkxt,2014-11-07T01:37:32.021Z,"178 km S of Lembar, Indonesia",earthquake,,,,4,reviewed,us,us
2008-08-19T15:07:40.780Z,-10.637,115.627,10,4.4,mb,12,149.8,,0.9,us,usp000gf0z,2014-11-07T01:36:56.897Z,"207 km SSE of Nusa Dua, Indonesia",earthquake,,,,4,reviewed,us,us
2008-06-10T20:02:12.890Z,-10.371,115.7,8.7,4.2,mb,20,137.6,,1.23,us,usp000g95k,2014-11-07T01:36:18.513Z,"181 km SSE of Nusa Dua, Indonesia",earthquake,,47.1,,6,reviewed,us,us
2008-06-06T18:57:21.150Z,-9.532,115.924,46.2,4.7,mb,22,154.3,,0.77,us,usp000g8r3,2014-11-07T01:36:15.539Z,"90 km S of Lembar, Indonesia",earthquake,,14.5,,9,reviewed,us,us
2008-06-05T15:31:56.740Z,-9.747,114.155,28.2,4.7,mb,47,50.9,,0.81,us,usp000g8n2,2014-11-07T01:36:15.113Z,"146 km S of Muncar, Indonesia",earthquake,,21.5,,23,reviewed,us,us
2008-05-26T11:13:21.620Z,-9.333,116.26,50.6,4.7,mb,43,53.4,,1.25,us,usp000g7u2,2014-11-07T01:36:06.535Z,"69 km S of Praya, Indonesia",earthquake,,10,,9,reviewed,us,us
2008-03-03T12:33:26.460Z,-9.407,116.903,30,4,mb,9,196.4,,1.07,us,usp000g0jy,2014-11-07T01:35:10.610Z,"103 km SSE of Labuan Lombok, Indonesia",earthquake,,,,1,reviewed,us,us
2008-01-02T17:32:55.250Z,-9.594,114.455,83.2,4.7,mb,32,65.3,,0.76,us,usp000fvvb,2014-11-07T01:34:35.772Z,"117 km SW of Jimbaran, Indonesia",earthquake,,26,,11,reviewed,us,us
2007-12-31T09:36:05.040Z,-9.138,114.399,35.6,4.9,mb,61,43,,1.54,us,usp000fvq7,2022-07-13T23:25:50.827Z,"78 km S of Muncar, Indonesia",earthquake,,14.2,,15,reviewed,us,us
2007-12-31T02:31:59.040Z,-9.046,115.778,77,4,mb,13,130.6,,0.58,us,usp000fvpq,2014-11-07T01:34:31.358Z,"48 km SW of Lembar, Indonesia",earthquake,,,,1,reviewed,us,us
2007-12-03T04:02:14.580Z,-9.15,114.112,98.6,4.4,mb,10,144.8,,0.81,us,usp000ftrx,2014-11-07T01:34:20.541Z,"82 km SSW of Muncar, Indonesia",earthquake,,,,1,reviewed,us,us
2007-11-29T02:50:36.780Z,-9.573,117.931,40,4.3,mb,15,138.2,,0.71,us,usp000ftgt,2014-11-07T01:34:15.873Z,"128 km SSW of Dompu, Indonesia",earthquake,,13.8,,4,reviewed,us,us
2007-11-06T21:13:08.360Z,-10.844,117.14,78.8,4.1,mb,28,86.1,,0.58,us,usp000fs2x,2014-11-07T01:34:07.860Z,"south of Sumbawa, Indonesia",earthquake,,12.5,,9,reviewed,us,us
2007-11-06T10:56:58.220Z,-9.345,117.414,66.4,4.7,mb,33,52.5,,1.19,us,usp000fs23,2014-11-07T01:34:07.716Z,"94 km S of Sumbawa Besar, Indonesia",earthquake,,20.5,,8,reviewed,us,us
2007-10-16T08:22:08.310Z,-9.015,114.568,35,4.2,mb,8,254.5,,1.22,us,usp000fqp0,2014-11-07T01:33:56.472Z,"69 km SSE of Muncar, Indonesia",earthquake,,,,2,reviewed,us,us
2007-10-08T09:23:20.760Z,-10.166,117.294,84.6,4.6,mb,36,59.1,,1.03,us,usp000fq3u,2014-11-07T01:33:52.052Z,"185 km S of Sumbawa Besar, Indonesia",earthquake,,13.7,,10,reviewed,us,us
2007-09-20T09:29:18.100Z,-10.378,117.006,35,5.7,mwc,186,31.6,,1.31,us,usp000fns3,2022-05-02T20:35:37.173Z,"201 km SSE of Praya, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-09-15T15:56:58.100Z,-9.321,115.433,35,4.4,mb,27,72.3,,1.36,us,usp000fnc2,2014-11-07T01:33:35.603Z,"61 km SSE of Nusa Dua, Indonesia",earthquake,,,,4,reviewed,us,us
2007-09-08T02:01:52.150Z,-10.33,117.654,87,4.5,mb,26,49.9,,1.25,us,usp000fmny,2014-11-07T01:33:31.683Z,"204 km S of Sumbawa Besar, Indonesia",earthquake,,21.2,,8,reviewed,us,us
2007-07-20T09:49:46.410Z,-9.36,117.988,81.4,5.2,mb,61,52.5,,1.07,us,usp000fgqb,2014-11-07T01:33:01.013Z,"105 km SSW of Dompu, Indonesia",earthquake,,7.3,,12,reviewed,us,us
2007-05-26T06:07:23.660Z,-9.366,117.779,57.9,5,mwc,60,54,,1.07,us,usp000fcs8,2016-11-10T01:40:29.466Z,"104 km SSE of Sumbawa Besar, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-03-20T01:15:31.860Z,-10.305,117.805,66,4.3,mb,19,122.2,,1.03,us,usp000f70y,2014-11-07T01:31:54.084Z,"204 km SSE of Sumbawa Besar, Indonesia",earthquake,,12.8,,4,reviewed,us,us
2007-01-27T23:22:09.090Z,-9.468,117.032,35,4.3,mb,12,154.6,,1.43,us,usp000f3sf,2014-11-07T01:31:28.324Z,"114 km SSE of Labuan Lombok, Indonesia",earthquake,,,,2,reviewed,us,us
2007-01-10T18:32:27.470Z,-9.725,114.126,40,4.3,mb,11,175.5,,1.07,us,usp000f24p,2014-11-07T01:31:20.691Z,"144 km S of Muncar, Indonesia",earthquake,,0,,1,reviewed,us,us
2006-11-12T07:38:10.010Z,-10.943,115.13,30,4.1,mb,11,158.2,,0.67,us,usp000ex77,2014-11-07T01:30:48.221Z,"237 km S of Nusa Dua, Indonesia",earthquake,,,,2,reviewed,us,us
2006-07-14T11:18:40.540Z,-9.585,116.235,35,4,mb,15,137,,0.83,us,usp000enkg,2014-11-07T01:29:38.765Z,"96 km S of Lembar, Indonesia",earthquake,,0,,1,reviewed,us,us
2006-07-05T18:26:44.030Z,-10.92,115.546,20,4.6,mb,21,149.3,,0.77,us,usp000emyg,2014-11-07T01:29:35.632Z,"236 km S of Nusa Dua, Indonesia",earthquake,,73.4,,11,reviewed,us,us
2006-06-25T16:36:52.380Z,-9.642,114.746,40,4,mb,12,168.9,,0.75,us,usp000em93,2014-11-07T01:29:28.034Z,"104 km SSW of Jimbaran, Indonesia",earthquake,,0,,1,reviewed,us,us
2006-05-14T21:12:08.670Z,-10.461,115.462,35.4,4.2,mb,19,103.5,,0.88,us,usp000eh4t,2014-11-07T01:29:07.076Z,"185 km S of Nusa Dua, Indonesia",earthquake,,28.3,,5,reviewed,us,us
2006-05-06T08:22:01.320Z,-10.557,115.316,32.3,4.6,mb,33,72.2,,0.86,us,usp000egda,2014-11-07T01:29:03.671Z,"194 km S of Nusa Dua, Indonesia",earthquake,,,,11,reviewed,us,us
2006-05-06T08:08:45.580Z,-10.529,115.38,32.5,4.9,mb,53,71.7,,0.99,us,usp000egd9,2014-11-07T01:29:03.658Z,"191 km S of Nusa Dua, Indonesia",earthquake,,,,16,reviewed,us,us
2006-05-02T08:33:02.600Z,-10.058,114.652,25,4.2,mb,11,139.4,,1.35,us,usp000eg1x,2014-11-07T01:29:01.288Z,"south of Bali, Indonesia",earthquake,,0,,3,reviewed,us,us
2006-02-15T01:17:03.590Z,-10.075,117.335,40,4.5,mb,15,159.8,,1.43,us,usp000ea2x,2014-11-07T01:28:18.544Z,"175 km S of Sumbawa Besar, Indonesia",earthquake,,0,,4,reviewed,us,us
2006-02-15T00:48:51.890Z,-9.966,117.569,33.8,4.7,mb,44,72.2,,1.06,us,usp000ea2w,2014-11-07T01:28:18.539Z,"163 km S of Sumbawa Besar, Indonesia",earthquake,,,,11,reviewed,us,us
2006-02-11T08:48:09.290Z,-9.516,117.208,36.7,4.5,mb,30,72.4,,1.19,us,usp000e9xg,2014-11-07T01:28:17.980Z,"115 km SSW of Sumbawa Besar, Indonesia",earthquake,,29.7,,11,reviewed,us,us
2005-12-22T07:14:51.470Z,-9.58,114.063,47.7,4.6,mb,26,64.4,,0.58,us,usp000e6ku,2014-11-07T01:27:55.685Z,"130 km SSW of Muncar, Indonesia",earthquake,,,,13,reviewed,us,us
2005-11-16T02:47:39.970Z,-9.585,117.997,10,4.7,mb,27,103.5,,0.94,us,usp000e49n,2014-11-07T01:27:39.865Z,"126 km SSW of Dompu, Indonesia",earthquake,,,,4,reviewed,us,us
2005-11-05T14:37:01.350Z,-9.742,117.984,6.9,4.9,mb,90,60.9,,1.01,us,usp000e3jm,2014-11-07T01:27:36.343Z,"143 km SSW of Dompu, Indonesia",earthquake,,16.6,,23,reviewed,us,us
2005-10-21T14:17:39.810Z,-9.379,117.476,110.3,4.2,mb,15,92.3,,1.23,us,usp000e2em,2014-11-07T01:27:27.476Z,"98 km S of Sumbawa Besar, Indonesia",earthquake,,61.5,,5,reviewed,us,us
2005-10-20T23:15:57.490Z,-9.36,117.361,25,5.3,mwc,173,40,,0.93,us,usp000e2c1,2022-05-02T18:05:03.467Z,"96 km S of Sumbawa Besar, Indonesia",earthquake,,0,,,reviewed,us,hrv
2005-10-13T07:44:42.860Z,-9.527,117.2,3,4.5,mb,34,63.5,,0.91,us,usp000e1qh,2014-11-07T01:27:23.038Z,"116 km SSW of Sumbawa Besar, Indonesia",earthquake,,31.8,,13,reviewed,us,us
2005-09-18T22:13:38.230Z,-9.398,117.684,25,4.7,mb,46,64,,1.17,us,usp000dzq1,2014-11-07T01:27:05.769Z,"104 km SSE of Sumbawa Besar, Indonesia",earthquake,,0,,16,reviewed,us,us
2005-09-12T13:34:51.950Z,-9.563,116.097,30,4.6,mb,14,137.1,,1.01,us,usp000dzah,2014-11-07T01:27:03.635Z,"92 km S of Lembar, Indonesia",earthquake,,,,4,reviewed,us,us
2005-09-11T12:48:50.480Z,-9.483,116.209,45.4,4.8,mb,55,71.3,,0.93,us,usp000dz8h,2014-11-07T01:27:03.379Z,"84 km S of Lembar, Indonesia",earthquake,,18.1,,23,reviewed,us,us
2005-07-17T04:20:40.080Z,-10.176,116.491,42.8,4.7,mb,31,72.5,,0.96,us,usp000dvc7,2014-11-07T01:26:30.423Z,"164 km S of Praya, Indonesia",earthquake,,,,14,reviewed,us,us
2005-06-20T01:52:32.560Z,-10.181,116.655,45.4,4.7,mb,22,99.2,,1,us,usp000dtg3,2014-11-07T01:26:15.545Z,"168 km SSE of Praya, Indonesia",earthquake,,,,6,reviewed,us,us
2005-05-22T14:33:01.830Z,-10.484,115.25,43.8,4,mb,10,155.5,,1.51,us,usp000drc9,2014-11-07T01:25:57.288Z,"186 km S of Nusa Dua, Indonesia",earthquake,,16.5,,1,reviewed,us,us
2005-05-18T18:07:49.830Z,-10.653,115.04,30,4.5,mb,21,152.8,,1.17,us,usp000dr3z,2014-11-07T01:25:55.731Z,"205 km S of Nusa Dua, Indonesia",earthquake,,,,6,reviewed,us,us
2005-05-09T10:15:05.490Z,-10.359,114.164,28.5,4.5,mb,10,178.1,,1.04,us,usp000dq9a,2014-11-07T01:25:50.594Z,"205 km SSW of Jimbaran, Indonesia",earthquake,,35.3,,1,reviewed,us,us
2005-04-25T08:08:05.050Z,-10.537,115.205,26.5,5,mb,62,68.8,,1.53,us,usp000dp66,2014-11-07T01:25:40.854Z,"192 km S of Nusa Dua, Indonesia",earthquake,,,,18,reviewed,us,us
2005-03-11T05:09:57.690Z,-9.104,115.675,87.4,4.4,mb,19,78.7,,0.85,us,usp000dhyz,2014-11-07T01:25:13.247Z,"59 km SE of Nusa Dua, Indonesia",earthquake,,8,,3,reviewed,us,us
2005-03-05T21:22:47.870Z,-9.895,115.236,48.6,4.5,mb,34,106.2,,1.23,us,usp000dhkz,2014-11-07T01:25:11.298Z,"121 km S of Nusa Dua, Indonesia",earthquake,,10.3,,17,reviewed,us,us
2005-03-02T01:49:10.460Z,-9.616,115.262,30,4.2,mb,16,80.1,,0.61,us,usp000dhb2,2014-11-07T01:25:09.115Z,"90 km S of Nusa Dua, Indonesia",earthquake,,,,2,reviewed,us,us
2004-12-05T21:50:52.150Z,-10.31,116.223,10,4.4,mb,13,151.3,,0.9,us,usp000da4s,2014-11-07T01:24:14.199Z,"175 km S of Lembar, Indonesia",earthquake,,,,4,reviewed,us,us
2004-11-12T14:01:20.260Z,-10.994,117.949,40,4.2,mb,4,166.5,,0.78,us,usp000d89g,2014-11-07T01:23:59.746Z,"277 km SSW of Dompu, Indonesia",earthquake,,0,,1,reviewed,us,us
2004-11-07T12:42:57.590Z,-10.55,115.863,42.9,4.5,mb,25,112.9,,0.98,us,usp000d7w2,2014-11-07T01:23:56.989Z,"203 km S of Lembar, Indonesia",earthquake,,9,,10,reviewed,us,us
2004-10-14T04:09:04.420Z,-9.501,114.3,61.9,5.1,mwc,130,34.9,,1.19,us,usp000d6bz,2016-11-10T00:48:54.035Z,"118 km S of Muncar, Indonesia",earthquake,,,,,reviewed,us,hrv
2004-08-20T04:08:48.480Z,-9.159,116.838,119.1,4,mb,11,144.3,,1.03,us,usp000d2g7,2014-11-07T01:23:14.242Z,"75 km SSE of Labuan Lombok, Indonesia",earthquake,,16.9,,3,reviewed,us,us
2004-08-19T19:00:26.570Z,-9.466,116.996,93.8,4.1,mb,15,156,,0.83,us,usp000d2fs,2014-11-07T01:23:14.213Z,"112 km SSE of Labuan Lombok, Indonesia",earthquake,,7.3,,5,reviewed,us,us
